Date,MSFT,AAPL,NVDA,AMZN,INTC,MU,JPM,AAL,GLD,TLT
2018-07-24,99.4709701538086,45.47381591796875,6.148986339569092,91.46199798583984,44.356605529785156,51.856014251708984,92.26983642578125,36.65696334838867,116.04000091552734,95.3688735961914
2018-07-25,102.39986419677734,45.90266036987305,6.227114200592041,93.18049621582031,44.56914138793945,52.070579528808594,93.10242462158203,37.38130187988281,116.68000030517578,95.21746063232422
2018-07-26,101.28189849853516,45.75892639160156,6.300543308258057,90.4000015258789,44.33961486816406,52.431434631347656,92.83568572998047,39.17254638671875,115.7699966430664,95.03422546386719
2018-07-27,99.48945617675781,44.99788284301758,6.230823040008545,90.8635025024414,40.53131103515625,52.62649154663086,93.78950500488281,38.84952926635742,115.83000183105469,95.19358825683594
2018-07-30,97.35514831542969,44.74577713012695,6.03575325012207,88.96099853515625,40.5398063659668,51.6999626159668,94.3553237915039,38.144779205322266,115.6500015258789,94.86685943603516
2018-07-31,98.01116180419922,44.835296630859375,6.053802967071533,88.87200164794922,40.88833236694336,51.48540496826172,92.91650390625,38.70271301269531,115.98999786376953,95.38485717773438
2018-08-01,98.1959228515625,47.47655487060547,6.093606472015381,89.8584976196289,41.49188232421875,50.99776840209961,93.49040985107422,37.33235168457031,115.13999938964844,94.60773468017578
2018-08-02,99.38780975341797,48.86434555053711,6.19620943069458,91.71649932861328,42.06142807006836,52.08033752441406,93.8864974975586,37.12680435180664,114.5199966430664,94.7435302734375
2018-08-03,99.82208251953125,49.00571060180664,6.232800006866455,91.16449737548828,42.18894958496094,51.50491714477539,94.64630126953125,37.6064338684082,114.91999816894531,95.21472930908203
2018-08-06,99.90521240234375,49.260169982910156,6.280517101287842,92.38749694824219,42.16328048706055,51.368377685546875,94.67056274414062,37.69474792480469,114.33000183105469,95.27062225341797
2018-08-07,100.59817504882812,48.798377990722656,6.352709770202637,93.1240005493164,42.505374908447266,51.72922897338867,95.01814270019531,37.547550201416016,114.58999633789062,94.77548217773438
2018-08-08,101.16178894042969,48.83134460449219,6.389052867889404,94.32599639892578,42.72773742675781,52.070579528808594,95.2121353149414,37.665313720703125,114.91000366210938,94.87129974365234
2018-08-09,101.32806396484375,49.21539306640625,6.34059476852417,94.9260025024414,42.88167953491211,50.968505859375,94.47657775878906,37.21387481689453,114.73999786376953,95.669921875
2018-08-10,100.70903778076172,49.068809509277344,6.299306869506836,94.31500244140625,41.77842330932617,50.10049057006836,93.54698944091797,36.566165924072266,114.69000244140625,96.36476135253906
2018-08-13,99.97914123535156,49.38563537597656,6.332188129425049,94.80999755859375,41.43634033203125,50.07124328613281,92.05967712402344,36.104923248291016,112.95999908447266,96.16512298583984
2018-08-14,101.2264633178711,49.593711853027344,6.463470458984375,95.98249816894531,41.15409851074219,49.36903762817383,92.67401885986328,36.39933395385742,113.06999969482422,95.94947814941406
2018-08-15,99.85376739501953,49.709571838378906,6.405370712280273,94.13099670410156,40.589637756347656,46.3163948059082,91.90611267089844,36.74281311035156,111.19000244140625,96.50853729248047
2018-08-16,99.83522033691406,50.43781280517578,6.364824295043945,94.32599639892578,40.34162521362305,45.93602752685547,92.77101135253906,37.44940948486328,111.0999984741211,96.50054168701172
